,cluster,set_median_graph_index,set_median_graph_pattern_id
387,387,1376,(w8-gp(w2-gp(w14-gp(w4-gp(w10-gp(w12-gp(w9-gp(w4-gp(w14-gp(w1-gp55-tp3-num1)-tp6-num1)-tp17-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp9-num1)-tp6-num1)-tp6-num1)-tp6-num1)
388,388,1135,(w2-gp(w4-gp(w12-gp(w6-gp(w15-gp(w1-gp(w9-gp(w14-gp(w14-gp(w1-gp55-tp3-num1)-tp3-num1)-tp64-num1)-tp3-num1)-tp9-num1)-tp12-num1)-tp6-num1)-tp6-num1)-tp24-num1)-tp6-num1)
389,389,1493,(w1-gp(w8-gp(w8-gp(w2-gp(w8-gp(w14-gp(w2-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp19-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)-tp17-num1)
390,390,6,(w1-gp(w1-gp(w11-gp(w10-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp15-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp673-num1)
391,391,1833,(w4-gp(w15-gp(w7-gp(w10-gp(w2-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp24-num1)-tp6-num1)-tp5230-num1)-tp6-num1)
392,392,1685,(w14-gp(w3-gp(w6-gp(w10-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp6-num1)-tp2965-num1)
393,393,912,(w11-gp(w5-gp(w9-gp(w1-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp19-num1)-tp6-num1)-tp6-num1)-tp6-num1)-tp17-num1)
394,394,904,(w11-gp(w5-gp(w2-gp(w4-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)
395,395,637,(w7-gp(w1-gp(w2-gp(w4-gp(w1-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp25-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp6-num2)-tp17-num1)
396,396,867,(w10-gp(w7-gp(w11-gp(w11-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp19-num1)-tp6-num2)-tp6-num3)-tp6-num1)-tp24-num1)
397,397,975,(w13-gp(w12-gp(w6-gp(w4-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num3)-tp6-num1)
398,398,344,(w15-gp(w10-gp(w4-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp2355-num1)
399,399,241,(w12-gp(w6-gp(w4-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp1346-num1)
400,400,1203,(w4-gp(w12-gp(w14-gp(w8-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp4838-num1)
401,401,423,(w2-gp(w4-gp(w15-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp9-num1)-tp6-num1)-tp1346-num1)
402,402,279,(w13-gp(w11-gp(w13-gp(w5-gp(w9-gp(w15-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp458-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num3)-tp6-num1)-tp6889-num1)
403,403,1167,(w3-gp(w5-gp(w2-gp(w4-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num2)-tp1353-num1)
404,404,271,(w12-gp(w9-gp(w4-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp9463-num1)
405,405,686,(w7-gp(w15-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp9-num1)-tp6-num1)-tp658-num1)
406,406,1267,(w5-gp(w2-gp(w14-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp6-num1)
407,407,497,(w4-gp(w2-gp(w14-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp1346-num1)-tp6-num1)-tp6-num1)-tp24-num1)
408,408,1171,(w3-gp(w5-gp(w2-gp(w4-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num2)-tp6-num2)
409,409,1813,(w3-gp(w7-gp(w12-gp(w4-gp(w11-gp(w14-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp9-num1)-tp3-num1)-tp6-num1)-tp17-num1)-tp24-num1)
410,410,146,(w11-gp(w13-gp(w11-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp13-num1)-tp6-num2)-tp6-num1)-tp6-num1)
411,411,562,(w5-gp(w2-gp(w4-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp658-num1)
412,412,625,(w6-gp(w8-gp(w5-gp(w11-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp15-num1)-tp3-num1)-tp9-num2)-tp9-num1)-tp6-num1)-tp6-num1)
413,413,466,(w3-gp(w8-gp(w5-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num2)
414,414,1231,(w4-gp(w3-gp(w7-gp(w13-gp(w6-gp(w4-gp(w4-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp1085-num1)-tp15-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp6-num1)-tp6-num1)-tp9-num1)
415,415,1759,(w2-gp(w14-gp(w10-gp(w12-gp(w14-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp6-num2)-tp6-num1)
416,416,619,(w6-gp(w4-gp(w2-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp25-num1)-tp6-num2)-tp6-num2)-tp24-num1)
417,417,379,(w2-gp(w10-gp(w6-gp(w14-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp64-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp24-num1)
418,418,258,(w12-gp(w9-gp(w11-gp(w5-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp658-num1)-tp6-num1)-tp6-num1)-tp24-num1)
419,419,1774,(w2-gp(w6-gp(w8-gp(w15-gp(w6-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num1)-tp6-num2)-tp6-num1)-tp9-num1)-tp198-num1)
420,420,68,(w1-gp(w7-gp(w5-gp(w7-gp(w12-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp15-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp2355-num1)
421,421,212,(w12-gp(w14-gp(w8-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num3)
422,422,910,(w11-gp(w5-gp(w9-gp(w1-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp19-num1)-tp6-num1)-tp6-num1)-tp6-num1)-tp1346-num1)
423,423,1615,(w12-gp(w13-gp(w14-gp(w15-gp(w2-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp0-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp6-num1)-tp6-num1)
424,424,1568,(w11-gp(w15-gp(w7-gp(w10-gp(w2-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp24-num1)-tp6-num1)-tp24-num1)-tp673-num1)
425,425,425,(w2-gp(w4-gp(w15-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp9-num1)-tp6-num1)-tp17-num1)
426,426,1816,(w3-gp(w8-gp(w5-gp(w5-gp(w15-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp0-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)
427,427,1985,(w9-gp(w8-gp(w10-gp(w1-gp(w11-gp(w10-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp15-num1)-tp3-num1)-tp6-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)
428,428,220,(w12-gp(w2-gp(w3-gp(w11-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp15-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp3388-num1)
429,429,178,(w11-gp(w9-gp(w15-gp(w14-gp(w2-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp19-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num1)-tp6-num1)-tp1353-num1)
430,430,1627,(w12-gp(w5-gp(w7-gp(w10-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num1)-tp6-num2)-tp6-num1)-tp9-num1)-tp6-num1)
431,431,1140,(w2-gp(w6-gp(w10-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp1346-num1)-tp6-num1)
432,432,568,(w5-gp(w3-gp(w4-gp(w7-gp(w12-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp15-num1)-tp3-num1)-tp9-num2)-tp9-num1)-tp6-num1)-tp6-num1)
433,433,459,(w3-gp(w8-gp(w5-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp1353-num1)
434,434,985,(w13-gp(w2-gp(w13-gp(w6-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num3)-tp6-num1)-tp3388-num1)-tp6-num1)
435,435,1739,(w15-gp(w9-gp(w12-gp(w6-gp(w4-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)-tp6-num1)
436,436,679,(w7-gp(w15-gp(w14-gp(w3-gp(w9-gp(w4-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp1085-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp6-num2)-tp1074-num1)
437,437,328,(w14-gp(w3-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num1)-tp6-num1)-tp2965-num1)
438,438,1548,(w11-gp(w11-gp(w5-gp(w5-gp(w5-gp(w11-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp15-num1)-tp3-num1)-tp9-num2)-tp6-num1)-tp6-num1)-tp6-num1)-tp9-num1)-tp198-num1)
439,439,1235,(w4-gp(w7-gp(w10-gp(w8-gp(w14-gp(w2-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp19-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)
440,440,891,(w11-gp(w2-gp(w4-gp(w15-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp9-num1)-tp6-num1)-tp6-num1)-tp6-num1)
441,441,1558,(w11-gp(w14-gp(w1-gp(w4-gp(w15-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp9-num1)-tp24-num1)-tp6-num1)-tp6-num1)-tp6-num1)
442,442,382,(w2-gp(w11-gp(w11-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp19-num1)-tp6-num2)-tp6-num1)-tp6-num1)
443,443,318,(w14-gp(w15-gp(w8-gp(w13-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp9-num2)-tp25-num1)-tp6-num2)-tp6-num1)-tp24-num1)
444,444,1218,(w4-gp(w14-gp(w14-gp(w6-gp(w15-gp(w1-gp(w9-gp(w14-gp(w14-gp(w1-gp55-tp3-num1)-tp3-num1)-tp64-num1)-tp3-num1)-tp9-num1)-tp12-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp6-num1)
445,445,1205,(w4-gp(w12-gp(w14-gp(w8-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp6-num1)
446,446,171,(w11-gp(w9-gp(w11-gp(w11-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp6-num1)-tp15-num1)-tp9-num1)-tp6-num1)-tp658-num1)
447,447,1282,(w6-gp(w10-gp(w12-gp(w14-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num1)-tp6-num1)
448,448,548,(w5-gp(w2-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp9-num1)-tp6-num1)-tp6-num1)
449,449,1027,(w14-gp(w10-gp(w12-gp(w14-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp6-num2)
450,450,52,(w1-gp(w5-gp(w11-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp1353-num1)
451,451,906,(w11-gp(w5-gp(w3-gp(w12-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp9-num2)-tp9-num1)-tp6-num1)-tp6-num2)-tp6-num2)
452,452,964,(w13-gp(w10-gp(w11-gp(w13-gp(w5-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp24-num1)-tp9-num1)-tp6-num1)-tp6-num1)-tp2355-num1)
453,453,627,(w6-gp(w8-gp(w5-gp(w11-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp15-num1)-tp3-num1)-tp9-num2)-tp9-num1)-tp6-num1)-tp6-num3)
454,454,356,(w15-gp(w13-gp(w9-gp(w1-gp(w3-gp(w15-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp458-num1)-tp200-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)
455,455,1495,(w1-gp(w9-gp(w12-gp(w6-gp(w4-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp6-num1)-tp658-num1)
456,456,952,(w12-gp(w4-gp(w10-gp(w8-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num1)-tp6-num1)-tp6-num1)-tp6-num1)
457,457,501,(w4-gp(w5-gp(w7-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp17-num1)-tp6-num1)-tp6-num1)-tp24-num1)
458,458,11,(w1-gp(w10-gp(w8-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num1)-tp6-num3)-tp6-num1)
459,459,201,(w12-gp(w11-gp(w8-gp(w14-gp(w2-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp19-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp6-num2)-tp6-num2)
460,460,626,(w6-gp(w8-gp(w5-gp(w11-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp15-num1)-tp3-num1)-tp9-num2)-tp9-num1)-tp6-num1)-tp6-num2)
461,461,293,(w13-gp(w15-gp(w15-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp24-num1)-tp6-num1)
462,462,133,(w11-gp(w1-gp(w6-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp12-num1)-tp9-num1)-tp6-num2)-tp6-num1)
463,463,766,(w9-gp(w6-gp(w4-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp6-num1)
464,464,1408,(w9-gp(w1-gp(w5-gp(w11-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp6-num1)-tp9-num1)
465,465,491,(w4-gp(w12-gp(w5-gp(w12-gp(w1-gp(w1-gp(w1-gp(w1-gp(w1-gp55-tp13-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp458-num1)-tp6-num2)-tp6-num1)-tp6-num1)
466,466,461,(w3-gp(w8-gp(w5-gp(w15-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp198-num1)
467,467,1239,(w4-gp(w7-gp(w10-gp(w8-gp(w14-gp(w2-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp19-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp6-num2)-tp220-num1)
468,468,1811,(w3-gp(w6-gp(w7-gp(w10-gp(w8-gp(w14-gp(w2-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp19-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num2)-tp6-num1)-tp17-num1)-tp6-num1)-tp6-num1)
469,469,1071,(w15-gp(w10-gp(w12-gp(w14-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp690-num1)-tp6-num1)
470,470,862,(w10-gp(w6-gp(w12-gp(w7-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp12-num1)-tp6-num1)-tp6-num1)-tp6-num2)-tp24-num1)
471,471,221,(w12-gp(w2-gp(w3-gp(w11-gp(w12-gp(w7-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp12-num1)-tp15-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp6-num1)-tp6-num1)
472,472,1031,(w14-gp(w10-gp(w12-gp(w14-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp9463-num1)
473,473,87,(w10-gp(w10-gp(w2-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp673-num1)
474,474,409,(w2-gp(w14-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num2)-tp6-num1)-tp1346-num1)
475,475,413,(w2-gp(w14-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num2)-tp6-num1)-tp2965-num1)
476,476,833,(w10-gp(w1-gp(w3-gp(w12-gp(w13-gp(w12-gp(w7-gp(w12-gp(w12-gp(w1-gp55-tp200-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp9-num1)-tp9-num2)-tp9-num1)-tp6-num2)-tp6-num3)-tp6-num1)
477,477,1480,(w1-gp(w5-gp(w2-gp(w14-gp(w3-gp(w15-gp(w2-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp0-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp9-num1)-tp690-num1)
478,478,142,(w11-gp(w12-gp(w13-gp(w3-gp(w9-gp(w4-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp1085-num1)-tp3-num1)-tp3-num1)-tp15-num1)-tp6-num2)-tp6-num1)-tp1074-num1)
479,479,64,(w1-gp(w7-gp(w5-gp(w7-gp(w12-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp15-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp1074-num1)
480,480,84,(w10-gp(w10-gp(w2-gp(w11-gp(w10-gp(w3-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp36-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num1)-tp5230-num1)
481,481,256,(w12-gp(w8-gp(w4-gp(w4-gp(w1-gp(w14-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp25-num1)-tp3-num1)-tp3-num1)-tp3-num1)-tp6-num2)-tp6-num1)-tp6-num2)
482,482,1029,(w14-gp(w10-gp(w12-gp(w14-gp(w7-gp(w6-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp3-num1)-tp3-num1)-tp9-num2)-tp6-num2)-tp6-num1)-tp6-num2)-tp6889-num1)
483,483,65,(w1-gp(w7-gp(w5-gp(w7-gp(w12-gp(w10-gp(w3-gp(w14-gp(w1-gp55-tp3-num1)-tp9-num1)-tp68-num1)-tp15-num1)-tp3-num1)-tp3-num1)-tp6-num1)-tp6-num1)-tp1346-num1)
