,id,xyz,bo
1084,UNAKIF,1,1
1085,GIJTEB,2,2
1086,TIDFIX,2,2
1087,XONBUX,3,3
1088,HENWEC,3,3
1089,JEFSIX,2,2
1090,IMOREI,1,1
1091,DURHIJ,2,2
1092,JEDLEM,2,2
1093,CEQCOS,1,1
1094,FALZUP,2,2
1095,YIVRAZ,3,3
1096,TIRCOO,3,3
1097,APOVOS,1,1
1098,AFAMEB,3,3
1099,ANAWUI,1,1
1100,SUSKOH,1,1
1101,BAKCOH,3,3
1102,QIJDEV,2,2
1103,RAMKEY,3,3
1104,BAYTIE,2,2
1105,MAJJAK,2,2
1106,XEKJIG,3,3
1107,BIXCUH,2,2
1108,MANQID,2,2
1109,KAYGUN,3,3
1110,CSBRHC,2,2
1111,VIMQAJ,2,2
1112,YOXLAA,1,1
1113,XEPCEA,1,1
1114,FEXQEH,2,2
1115,KONBEW,3,3
1116,VOGCID,3,3
1117,YUYHAC,3,3
1118,EDABIV,2,2
1119,BAFDUH,1,1
1120,SIXDIM,3,3
1121,DIGMIS,3,3
1122,CUGHER,3,3
1123,XUHVEB,3,3
1124,OGOGEW,1,1
1125,UWAXIA,3,3
1126,NEJLEU,2,2
1127,COHBIN,2,2
1128,YOPCAJ,2,2
1129,HOXYUQ,3,3
1130,XOBHUS,1,1
1131,LELFEP,3,3
1132,GIHPIW,3,3
1133,WERQUI,2,2
1134,EGOFOW,3,3
1135,NEZDOM,1,1
1136,LUCYAK,3,3
1137,HUMBAS,3,3
1138,KECNIR,2,2
1139,TIGXIQ,1,1
1140,VIPWOJ,2,2
1141,RUNJEQ,3,3
1142,ZIBTEM,3,3
1143,XEGPOP,3,3
1144,OXAQEK,2,2
1145,BAVRAR,2,2
1146,YEWHAK,1,1
1147,KEFMUE,3,3
1148,VEGDIV,3,3
1149,RESKOR,3,3
1150,WUPLUP,3,3
1151,HAXZAJ,3,3
1152,DIXVEO,2,2
1153,TAFDEM,2,2
1154,COKNAR,3,3
1155,FERQOJ,3,3
1156,WABCUZ,2,2
1157,FECTIT,2,2
1158,HUPFAZ,3,3
1159,IMAWOK,2,2
1160,NOCNOL,2,2
1161,WEDXEI,2,2
1162,COSWUC,3,3
1163,GUSKUA,2,2
1164,FEBNEH,1,1
1165,DAZFAO,3,3
1166,EMAXUL,2,2
1167,IGENOY,3,3
1168,MEJYUX,2,2
1169,NIDYEF,2,2
1170,JULFOL,2,2
1171,NUBSAG,2,2
1172,FEVSIL,3,3
1173,QIBWUV,2,2
1174,IYOXID,3,3
1175,ZOLMAO,3,3
1176,RIZKUI,3,3
1177,FAXYEI,2,2
1178,RUVTUY,2,2
1179,QELGIX,2,2
1180,COTPRH,2,2
1181,MIMLUP,3,3
1182,DOKROM,3,3
1183,PEZWUN,3,3
1184,DABDAL,2,2
1185,XACQOK,3,3
1186,YEGGOJ,3,3
1187,GEQSIE,3,3
1188,ROZYAH,2,2
1189,FERSUQ,3,3
1190,SIHYOY,3,3
1191,YONYUX,3,3
1192,YASPOY,3,3
1193,XETCOQ,3,3
1194,HINNEX,2,2
1195,GAKJEH,2,2
1196,MUYDOB,3,3
1197,JUKXEU,3,3
1198,ZEFXUG,2,2
1199,HUJYUH,3,3
1200,YOBHUS,2,2
1201,RINCAS,3,3
1202,NUDNIK,1,1
1203,DAJPAG,3,3
1204,CASXUP,2,2
1205,IMUCIE,2,2
1206,KETXIS,1,1
1207,FILBIM,2,2
1208,SAKTAC,3,3
1209,LEHJOZ,2,2
1210,QODHOG,1,1
1211,DOBGUW,2,2
1212,WIXMAR,2,2
1213,UGUBUT,3,3
1214,WUHREX,1,1
1215,GIRMEA,3,3
1216,CYPYZN,3,3
1217,RATXOZ,1,1
1218,EJEMAJ,3,3
1219,HINRUS,2,2
1220,NUZXIQ,2,2
1221,BACYUB,1,1
1222,MOTCRH,2,2
1223,VAJKEZ,3,3
1224,DOMSUU,2,2
1225,IXASAD,1,1
1226,ISIYAM,3,3
1227,SEPLUW,2,2
1228,UCAWOK,2,2
1229,OPICEW,3,3
1230,KIMKOJ,3,3
1231,HIWFOL,2,2
1232,WOBWAL,3,3
1233,TIYPAS,3,3
1234,HANQIY,1,1
1235,XAKGUL,3,3
1236,IXUWAA,3,3
1237,GONJOL,3,3
1238,HIGNET,3,3
1239,ZELJUX,3,3
1240,GOWRAL,3,3
1241,XISFIR,3,3
1242,UZAFAE,3,3
1243,JEKTEB,3,3
1244,QOXHIU,2,2
1245,UTOWIK,2,2
1246,ZUMNEC,1,1
1247,KIRWEP,2,2
1248,FEJMEN,3,3
1249,UTAYEU,3,3
1250,ROMFIK,3,3
1251,CEQVAW,3,3
1252,FIMVIJ,2,2
1253,GALTOF,2,2
1254,NOLTAJ,2,2
1255,UMOXOJ,2,2
1256,GALZAU,1,1
1257,RIRMIR,3,3
1258,FOVHOO,3,3
1259,QAYSIV,3,3
1260,YIYJAU,3,3
1261,ZIZHOI,2,2
1262,FAVNEV,2,2
1263,XUFHOW,3,3
1264,AYUSES,2,2
1265,ITUNUH,3,3
1266,KIPVAJ,3,3
1267,EDAWEM,3,3
1268,SIGTAE,1,1
1269,BUYBUT,3,3
1270,VIMFUU,3,3
1271,PIYBIL,3,3
1272,ZOLZAB,1,1
1273,PERHEC,2,2
1274,IXIGAX,3,3
1275,ROMTUL,3,3
1276,GIMVIJ,3,3
1277,EKAFUR,2,2
1278,YEJWUG,3,3
1279,HOYFEG,3,3
1280,UCUCIE,1,1
1281,DEJSER,3,3
1282,LOKSOV,3,3
1283,BOPYEL,2,2
1284,UHAPAW,3,3
1285,RIVZUU,3,3
1286,XEZVUU,2,2
1287,QALMEX,3,3
1288,LILSEF,3,3
1289,PUNTEZ,3,3
1290,VUKYIJ,3,3
1291,YOVNOM,2,2
1292,UKULAP,3,3
1293,GEMQUL,3,3
1294,EMUKUS,3,3
1295,ZEQBAY,1,1
1296,YIWCIR,2,2
1297,ATIHUG,3,3
1298,METTAG,3,3
1299,ZESTEY,3,3
1300,ROMHEG,2,2
1301,GUMHOM,3,3
1302,FITYEO,2,2
1303,FIHNAO,3,3
1304,UBEWIJ,3,3
1305,PEGSUP,2,2
1306,GAFQOT,2,2
1307,UJOMEN,1,1
1308,KEJPAQ,1,1
1309,AWEMAQ,3,3
1310,SUVVOU,2,2
1311,XIZVOU,3,3
1312,CIJCEE,2,2
1313,MOLTEM,3,3
1314,ILEGAJ,2,2
1315,MESDIY,1,1
1316,GUZRUO,2,2
1317,PARKOJ,3,3
1318,PAQYOY,2,2
1319,GIPKIA,1,1
1320,UCISEH,2,2
1321,LAXFIZ,1,1
1322,CERQUN,2,2
1323,ZAHYEP,3,3
1324,ATEWUT,3,3
1325,RIRFUW,2,2
1326,XESZOM,2,2
1327,LAFYAU,2,2
1328,TUNHOB,3,3
1329,TUMZOQ,1,1
1330,FAPTEW,2,2
1331,YANTAL,2,2
1332,RUJHOT,2,2
1333,RUGXUN,3,3
1334,RUSGAN,2,2
1335,ZUHZUZ,3,3
1336,MUYZIQ,1,1
1337,TAKDUH,3,3
1338,LUNKOV,2,2
1339,UBIHIY,3,3
1340,JIFZAC,2,2
1341,YEVRAT,2,2
1342,KIBSUK,3,3
1343,IGUFIB,3,3
1344,PIJMUR,3,3
1345,RIVTUM,3,3
1346,YECKIC,3,3
1347,WAWFAE,3,3
1348,BAHFUO,3,3
1349,CORZUF,3,3
1350,LISXAM,2,2
1351,SIHWOV,1,1
1352,NEFMOA,1,1
1353,FAHFAW,3,3
1354,MOHFEW,3,3
1355,XEFZIS,3,3
1356,KOMKIG,2,2
1357,ROVFAL,2,2
1358,NUNWUQ,2,2
1359,BUHIPI,2,2
1360,ZEKHAA,2,2
1361,LOCNIC,2,2
1362,JEDGOR,1,1
1363,AWAQAS,2,2
1364,ZAXXEB,3,3
1365,HUQGUW,2,2
1366,KINPIG,2,2
1367,MAFYAU,2,2
1368,VONSUM,2,2
1369,HIPFAN,1,1
1370,DENHAI,3,3
1371,YAFLUO,3,3
1372,ISUKUD,1,1
1373,QARRAC,2,2
1374,OKAKEQ,3,3
1375,COSNUV,3,3
1376,HUTSIZ,2,2
1377,NUWCOY,3,3
1378,BILGOT,2,2
1379,YIYDAM,3,3
1380,CODZOL,2,2
1381,KARHER,2,2
1382,MEJWUW,1,1
1383,KAMCOR,2,2
1384,BEMVIY,2,2
1385,CONAEN,2,2
1386,DOFNOC,3,3
1387,XATPAL,3,3
1388,AZUKIR,2,2
1389,BUBKUF,3,3
1390,PIXXID,3,3
1391,DEXSOQ,2,2
1392,EZEQIJ,3,3
1393,ENCOPH,2,2
1394,KIZQUH,1,1
1395,EDUVUV,3,3
1396,VOGHAD,3,3
1397,MIPSOW,1,1
1398,SUMQAT,1,1
1399,LIGBIP,2,2
1400,QUQFOX,3,3
1401,BOSLOM,2,2
1402,GILKOD,3,3
1403,JEWMAZ,1,1
1404,AMEJOR,3,3
1405,PIMVAI,1,1
1406,PEHRAX,1,1
1407,FEZRAG,3,3
1408,JEBJAB,2,2
1409,TUGXIE,2,2
1410,DAMYEX,2,2
1411,ZIMYEZ,1,1
1412,LIWQUE,2,2
1413,UNICAW,2,2
1414,GATFEM,3,3
1415,BACWUZ,2,2
1416,IKONEB,3,3
1417,LADDUS,3,3
1418,YEHZIV,2,2
1419,ERORIO,3,3
1420,HENLIW,3,3
1421,POLGUU,3,3
1422,FUMXER,3,3
1423,PIJFET,3,3
1424,BAFCIW,2,2
1425,UTOWEH,2,2
1426,LEKXAB,2,2
1427,XABBEI,1,1
1428,WANYIT,3,3
1429,JITTIP,2,2
1430,DUGTEF,3,3
1431,IDAJON,1,1
1432,GOZYAX,2,2
1433,HEDLUX,3,3
1434,LUKDEA,1,1
1435,CIVZAJ,2,2
1436,HOZQUJ,1,1
1437,CPYQAU,3,3
1438,OXECIE,3,3
1439,SUQXOS,3,3
1440,CIRHAP,3,3
1441,ZEJGUT,2,2
1442,MUSQEX,2,2
1443,FIFPEQ,1,1
1444,MARDOY,1,1
1445,ADEYOX,1,1
1446,JEKJAN,3,3
1447,VIVZOQ,3,3
1448,ZOTZUF,2,2
1449,JERRON,2,2
1450,JINWOV,2,2
1451,MIMBUH,3,3
1452,HIDLOX,3,3
1453,SEKNEC,3,3
1454,REQCOI,3,3
1455,WURDUK,2,2
1456,CCPYPT,3,3
1457,OYOCOV,2,2
1458,MAZWIT,2,2
1459,CUYGEJ,3,3
1460,SIXFIO,3,3
1461,AQETIB,2,2
1462,CAFTIM,2,2
1463,ZUTJUT,3,3
1464,ZIZFOF,3,3
1465,IVUZUU,3,3
1466,GATMUK,1,1
1467,CUGZUA,2,2
1468,ERIFIV,3,3
1469,PAQPED,3,3
1470,YAXFEI,3,3
1471,DISBUD,2,2
1472,NOKDIC,3,3
1473,XIXNIE,3,3
1474,MISQIO,3,3
1475,VAVBEA,3,3
1476,YIVYIM,1,1
1477,KINWOV,3,3
1478,IGOGUH,3,3
1479,OVANOP,3,3
1480,MIBDIM,3,3
1481,VOKYAX,2,2
1482,CAPQOZ,1,1
1483,JUZMIC,2,2
1484,FUJQOQ,2,2
1485,JENBOW,3,3
1486,JURGAG,3,3
1487,NADFED,3,3
1488,QOPBOM,1,1
1489,GIFPEQ,2,2
1490,ONIYEQ,2,2
1491,LEXKAB,3,3
1492,RORSEY,3,3
1493,JAMJEN,3,3
1494,XIXNID,2,2
1495,XEFTEI,3,3
1496,VIDCEQ,1,1
1497,NADZUN,2,2
1498,OMALIX,2,2
1499,OGAWOL,3,3
1500,YEHHUP,2,2
1501,CEDVIT,3,3
1502,CNSBZP,3,3
1503,HUPFOP,2,2
1504,HUPHAC,3,3
1505,JUZJOD,1,1
1506,ZUKMIB,2,2
1507,KITTIQ,1,1
1508,POPWUM,2,2
1509,ETORAH,2,2
1510,MERYAJ,1,1
1511,YASKUA,3,3
1512,RADPIW,2,2
1513,HISJID,2,2
1514,TADKAN,3,3
1515,NOLSIQ,2,2
1516,JIGWOL,2,2
1517,UCOLUV,1,1
1518,RUGTAP,3,3
1519,HEFJUZ,2,2
1520,UNIZOH,3,3
1521,VEVXOK,3,3
1522,RUQVAA,2,2
1523,XAYREX,3,3
1524,VOHROC,3,3
1525,LESTOS,2,2
1526,RAHVIF,3,3
1527,RIGCOB,3,3
1528,HUTZAY,2,2
1529,OCECUV,3,3
1530,UBUFAY,3,3
1531,FOQQOR,3,3
1532,UCELIY,3,3
1533,AXUTUK,3,3
1534,QEHLIA,2,2
1535,BIKRUJ,3,3
1536,COQTEH,1,1
1537,HOLSUZ,2,2
1538,QANBAL,3,3
1539,QAKTEE,3,3
1540,SEVJEK,3,3
1541,TATTIS,1,1
1542,IMIXUX,2,2
1543,WIGFEX,2,2
1544,EDUMAR,1,1
1545,LEKXAC,3,3
1546,ADUMUJ,3,3
1547,GULGUR,3,3
1548,IDEHII,2,2
1549,MIPQUZ,2,2
1550,LISQIN,2,2
1551,VUHBOQ,3,3
1552,NESMII,3,3
1553,KISZET,2,2
1554,OXAFID,3,3
1555,RUYREI,1,1
1556,JETSUW,2,2
1557,HENLIV,2,2
1558,PAMWEF,2,2
1559,OGOGIB,2,2
1560,ERUHAA,2,2
1561,MIKDIW,3,3
1562,XUVWIW,3,3
1563,OBILEQ,1,1
1564,WAXKOX,3,3
1565,UMUGUE,3,3
1566,XIVYIL,3,3
1567,QUHNEM,3,3
1568,NUVNAV,3,3
1569,EJAQAI,3,3
1570,CUHBAJ,2,2
1571,YIXGAQ,3,3
1572,NARCAM,3,3
1573,SUGMOY,1,1
1574,LUKXUK,2,2
1575,HOYHEI,3,3
1576,HISXUC,2,2
1577,PITPEO,2,2
1578,QAPCAL,1,1
1579,FIFPEP,1,1
1580,UJADAK,2,2
1581,YAQMUB,3,3
1582,CIRFOB,2,2
1583,YUBMAJ,3,3
1584,VIFREH,1,1
1585,FADYOY,3,3
1586,SUQXOR,3,3
1587,HIFHUA,3,3
1588,NEWHII,3,3
1589,DODFAE,3,3
1590,DEDJEC,3,3
1591,WEQFEE,3,3
1592,OXACUN,3,3
1593,SOQHOW,3,3
1594,MEJWUV,2,2
1595,OXIKEN,2,2
1596,ABEGOG,3,3
1597,HUSCON,3,3
1598,QAQYOX,3,3
1599,NUTQOK,2,2
1600,EGEXUJ,2,2
1601,NUWCOX,1,1
1602,ROBLOL,3,3
1603,SILLEG,3,3
1604,IWOPAL,2,2
1605,WIDSAE,2,2
1606,BEJFOM,3,3
1607,LOGYUE,2,2
1608,PAXWAP,3,3
1609,RIZPOF,2,2
1610,FIRCEO,2,2
1611,COQSAF,2,2
1612,JAQSOJ,1,1
1613,LEVGUO,3,3
1614,PIHKUP,3,3
1615,FOHWIJ,1,1
1616,MITQIP,3,3
1617,OFITUV,2,2
1618,XIGBEU,3,3
1619,NEVLOR,3,3
1620,REWYAU,1,1
1621,CINVOL,3,3
1622,ZANQUC,3,3
1623,AFILEG,2,2
1624,MIFHAN,2,2
1625,FOBKEN,2,2
1626,HOFJET,3,3
1627,ZAPLEH,3,3
1628,BOJMOE,2,2
1629,PABZIE,3,3
1630,TIKPIN,3,3
1631,GUVXAW,1,1
1632,TILWOA,3,3
1633,BULNIH,2,2
1634,UBIFET,2,2
1635,YEHTEL,3,3
1636,PIDFEP,3,3
1637,SEGXAG,2,2
1638,GODHEM,3,3
1639,IWIDAU,2,2
1640,EJEMOW,3,3
1641,IDULUQ,3,3
1642,RIRFUV,3,3
1643,YAMHOM,3,3
1644,FAXKUL,2,2
1645,GERFAM,2,2
1646,GIWLOO,3,3
1647,JEVWOX,3,3
1648,ZEWTUQ,2,2
1649,LEHDOT,2,2
1650,FOXVIX,3,3
1651,BODZOM,2,2
1652,IKOYEN,2,2
1653,OFARIZ,2,2
1654,PARKOK,3,3
1655,PICVAZ,2,2
1656,QUFPOX,2,2
1657,IRAXOQ,3,3
1658,FOQXEO,2,2
1659,KEWCOH,2,2
1660,IYEVUE,3,3
1661,ADUQEV,3,3
1662,GOLRIJ,3,3
1663,EZOTIY,3,3
1664,WEMJUW,2,2
1665,RUWBAO,1,1
1666,XIVNIA,3,3
1667,QUNDOS,2,2
1668,PADYIF,3,3
1669,YUJPIC,2,2
1670,ACPYZN,3,3
1671,DAFQIM,3,3
1672,XEHCEV,2,2
1673,KOCREB,3,3
1674,RIVTUL,3,3
1675,VUVCOF,1,1
1676,ZIZDUK,3,3
1677,WIPWAW,3,3
1678,COGJUE,3,3
1679,ZAYLES,2,2
1680,DOYKIN,2,2
1681,VIWLUL,2,2
1682,NISVES,3,3
1683,SIGMOM,3,3
1684,YEFQUW,3,3
1685,XAHGIY,3,3
1686,EYEYAI,3,3
1687,DAXYOS,3,3
1688,MOXWOL,2,2
1689,UNELEF,3,3
1690,JINYOX,2,2
1691,QIGMEA,2,2
1692,DIVVEK,1,1
1693,GIMVIK,2,2
1694,BERDAE,3,3
1695,COQQUV,3,3
1696,GOYLIP,3,3
1697,DECZOB,3,3
1698,MISQEM,2,2
1699,JEBCEB,2,2
1700,LOSDUU,2,2
1701,YEFFUM,2,2
1702,MOMPOT,2,2
1703,YUBJIP,3,3
1704,QONSES,2,2
1705,BPYCPT,3,3
1706,XILZAV,3,3
1707,TIGVEK,2,2
1708,WIXCOW,2,2
1709,VUJHUF,3,3
1710,EWATEC,3,3
1711,WUQSEG,2,2
1712,ZATWAS,1,1
1713,ALUYEN,3,3
1714,JISJOK,3,3
1715,NEDLEQ,2,2
1716,RADPET,1,1
1717,TIRQES,1,1
1718,SERJUU,3,3
1719,QUZPEI,2,2
1720,ZAVJUB,1,1
1721,LASGAN,2,2
1722,TUXJAY,3,3
1723,HOQREM,3,3
1724,QERHEB,3,3
1725,MAGDEE,2,2
1726,MADVEV,2,2
1727,SAWZIC,3,3
1728,JIFXUR,3,3
1729,MEZZOG,3,3
1730,WUVZOD,2,2
1731,DAXPEY,2,2
1732,AFUBAE,2,2
1733,DONTOQ,2,2
1734,QAPJEZ,2,2
1735,NACTUH,3,3
1736,NASPIG,2,2
1737,WIJZEV,3,3
1738,TEWLIT,3,3
1739,POZPAX,3,3
1740,BOQFUL,2,2
1741,YOPZOU,2,2
1742,TETWAR,3,3
1743,PAPSIL,2,2
1744,PAWZAP,1,1
1745,EVESED,3,3
1746,TOPYAZ,3,3
1747,REDHUD,2,2
1748,MAJFAG,3,3
1749,XURYUE,2,2
1750,MOYMAO,2,2
1751,TIXTEA,3,3
1752,AGEVAJ,3,3
1753,GOSWAM,1,1
1754,JOJRIM,1,1
1755,LAZGAU,3,3
1756,SEBKUG,2,2
1757,LETMOO,3,3
1758,FEGVOD,3,3
1759,ECOKEP,3,3
1760,YUWHUU,3,3
1761,POXQEB,2,2
1762,VIBPOM,3,3
1763,EGIGUY,3,3
1764,GUKKOO,3,3
1765,WALCUI,3,3
1766,GECJAZ,2,2
1767,EFUGIW,3,3
1768,LANMOC,2,2
1769,RIRTER,3,3
1770,ABUXIF,3,3
1771,JUQKEN,3,3
1772,MIMYMO,1,1
1773,CIDDAX,2,2
1774,YASPOX,3,3
1775,NUKMIR,2,2
1776,USONUN,3,3
1777,NOBMOG,3,3
1778,PZADMO,1,1
1779,GEKWID,3,3
1780,SUZWIT,2,2
1781,QAWSIR,3,3
1782,WIJJAB,3,3
1783,XUTFEZ,2,2
1784,OFABAZ,2,2
1785,XALROR,1,1
1786,ESELIY,2,2
1787,POFWAL,3,3
1788,YAZNES,3,3
1789,FEKNER,2,2
1790,AFAQAZ,3,3
1791,TETGEF,2,2
1792,LILXUA,3,3
1793,WEHNAZ,3,3
1794,CACKID,2,2
1795,BACYUC,3,3
1796,AEMANI,3,3
1797,GEVDIW,2,2
1798,WIVVUS,2,2
1799,YOZXIV,2,2
1800,XOCKUX,3,3
1801,IWIDOI,2,2
1802,NELDUF,2,2
1803,KATREE,3,3
1804,YACSUQ,2,2
1805,AVAZEC,1,1
1806,KAKWAV,2,2
1807,MIDWAX,3,3
1808,QAHHEN,2,2
1809,KUHSIQ,3,3
1810,FEXCOC,1,1
1811,CEPLOB,2,2
1812,GEBNEI,1,1
1813,CILGAI,3,3
1814,LUQYEB,2,2
1815,QORJOW,2,2
1816,FEQJER,1,1
1817,IBOCAE,3,3
1818,RACNOZ,3,3
1819,DAKSAL,2,2
1820,IZOGOV,3,3
1821,DAMWEV,1,1
1822,ELOFES,2,2
1823,REWYOI,2,2
1824,HAWPIF,3,3
1825,VIWPID,3,3
1826,CUKNEB,1,1
1827,BEKBEB,3,3
1828,SULGUB,1,1
1829,JUYFIS,2,2
1830,FEGQIU,2,2
1831,MAHGEJ,3,3
1832,XELQIO,2,2
1833,VALCUI,3,3
1834,TICZOV,3,3
1835,AREPUI,3,3
1836,QOQMUE,3,3
1837,NIPCOE,2,2
1838,VEZGOX,2,2
1839,RIWREX,2,2
1840,NABLAG,3,3
1841,ZOTFIX,1,1
1842,MOQYAS,1,1
1843,FEXVUB,3,3
1844,JOFTIK,3,3
1845,TUDTOD,3,3
1846,PANLAT,3,3
1847,CISRAY,2,2
1848,MOVYAZ,3,3
1849,RASZUI,1,1
1850,AKAJUT,2,2
1851,BEFNOS,2,2
1852,RIMJUS,3,3
1853,PORJOW,2,2
1854,CUWGIM,2,2
1855,WUQZOZ,1,1
1856,OPAWEJ,2,2
1857,GEPGIT,2,2
1858,EVINPT,2,2
1859,UTOGOA,3,3
1860,RAQPAB,2,2
1861,QUQXIJ,3,3
1862,ABEPAA,3,3
1863,QUHYIC,3,3
1864,NAFGOT,3,3
1865,MUBTOS,2,2
1866,JOFCIQ,1,1
1867,FEVDIW,3,3
1868,FUBKOC,2,2
1869,WUPLUQ,1,1
1870,IKUMOQ,1,1
1871,UVURIO,3,3
1872,ZOPHOD,3,3
1873,YIQRAR,2,2
1874,PIBYOV,3,3
1875,YEKSEP,3,3
1876,XAZBEI,3,3
1877,GONHAS,3,3
1878,PIKPEG,3,3
1879,SEKROP,1,1
1880,ZELFUT,3,3
1881,VINJIM,2,2
1882,POQSIX,3,3
1883,FODTOH,3,3
1884,KASNAU,3,3
1885,RUGVAR,2,2
1886,FEPREX,2,2
1887,EZAFOB,2,2
1888,EJOSAY,2,2
1889,RUYYOA,2,2
1890,YILXOH,3,3
1891,AREWEB,3,3
1892,SAHZEH,3,3
1893,CAJGIE,2,2
1894,BOHWEC,3,3
1895,VIMQAK,2,2
1896,CSBRHB,2,2
1897,MOFDEQ,3,3
1898,FIXTAK,3,3
1899,UNONUH,3,3
1900,CEGFIE,3,3
1901,OMANIZ,2,2
1902,BUJVEH,2,2
1903,XEFVEK,3,3
1904,JAMHEL,3,3
1905,HEBMUX,3,3
1906,FIBKUY,3,3
1907,EHAGOJ,3,3
1908,MAJFUB,3,3
1909,TABSOF,3,3
1910,NESQAD,1,1
1911,WAQWEQ,3,3
1912,ENALUB,3,3
1913,BAYZEH,2,2
1914,ZOTXUE,2,2
1915,VUGDIM,3,3
1916,LAFRIT,1,1
1917,DEYROO,2,2
1918,NOJRIP,1,1
1919,LAZGUP,1,1
1920,KOWMIS,1,1
1921,HIRLOJ,3,3
1922,SIJQUZ,3,3
1923,KAPPUN,1,1
1924,KORREO,2,2
1925,IKOLEA,2,2
1926,IWALID,3,3
1927,GILKUK,2,2
1928,HOKMEZ,3,3
1929,ORAQAA,2,2
1930,PIYPAO,2,2
1931,OFEROI,3,3
1932,LAWPIL,3,3
1933,EZOHAC,2,2
1934,FUNHEB,2,2
1935,GAXLID,3,3
1936,CAKCOI,2,2
1937,ARUVEP,1,1
1938,FEVMUP,3,3
1939,PEVVEU,1,1
1940,AVAVEY,1,1
1941,JELFOW,1,1
1942,IYINEJ,3,3
1943,LEGKAJ,3,3
1944,BAKJEC,1,1
1945,NOTDIJ,3,3
1946,WIJXIW,3,3
1947,LIZTOF,3,3
1948,DPPFEO,2,2
1949,ROMJIP,2,2
1950,RORMUG,1,1
1951,DIHBIG,2,2
1952,KAVXEK,2,2
1953,DAYQIE,3,3
1954,QIDCAK,2,2
1955,XOSZEL,2,2
1956,PERMOR,3,3
1957,DASQUJ,3,3
1958,GIWLUV,3,3
1959,HEHSAO,3,3
1960,RAWSUD,2,2
1961,NITMIN,2,2
1962,YIKHIJ,3,3
1963,SOSNUM,3,3
1964,PUJZAX,1,1
1965,FEVHIZ,2,2
1966,TURMOB,2,2
1967,SIMCIC,2,2
1968,BOMXOT,2,2
1969,LEZTUF,2,2
1970,HIQKUO,2,2
1971,TEGXEJ,2,2
1972,TUMQEX,3,3
1973,BIQQIB,3,3
1974,AMAMOQ,3,3
1975,JANMER,3,3
1976,CABMAV,3,3
1977,QADKOX,2,2
1978,NOLXAQ,2,2
1979,REJQOM,2,2
1980,KIMWIM,1,1
1981,DEWPUQ,1,1
1982,OMENUP,2,2
1983,NIVBAX,3,3
1984,AMIGEJ,2,2
1985,IBEFUR,2,2
1986,SULYIH,2,2
1987,CUDQAT,2,2
1988,RATSIP,2,2
1989,HIYZIY,2,2
1990,MIGWII,2,2
1991,BINCOT,3,3
1992,SADRIB,3,3
1993,TIHRUX,1,1
1994,REGZAE,3,3
1995,TOBBER,2,2
1996,FODJEO,2,2
1997,PEJHIW,3,3
1998,GISRAD,3,3
1999,BEJFUT,2,2
2000,SIBNEW,2,2
2001,BUPKII,3,3
2002,IFEWOH,2,2
2003,CIRDOW,3,3
2004,OHOHIC,2,2
2005,GUWGIP,3,3
2006,UGOVES,2,2
2007,GEZNIK,2,2
2008,MINNED,2,2
2009,OWOLUJ,2,2
2010,SISLEO,2,2
2011,YATRAO,2,2
2012,RAPVIP,2,2
2013,LISDIA,2,2
2014,SUNMUL,2,2
2015,ZOJNUH,2,2
2016,HEFJOT,1,1
2017,PODMEA,1,1
2018,KOMWAK,3,3
2019,OLUMUE,1,1
2020,BENCUT,3,3
2021,UGILIF,3,3
2022,VUWKED,2,2
2023,RABVOG,2,2
2024,FENTAV,1,1
2025,CAGROU,2,2
2026,YOQLOG,2,2
2027,NETHAX,3,3
2028,FOJZOU,3,3
2029,OREDIA,2,2
2030,EYAGOB,3,3
2031,IPOGEA,3,3
2032,ZEJWES,3,3
2033,MAQJIZ,2,2
2034,NEXYAS,2,2
2035,DINHOZ,3,3
2036,RARPEG,2,2
2037,UCUQOZ,3,3
2038,BEVCAG,2,2
2039,WIBROO,2,2
2040,TAWJIM,3,3
2041,LIMBAL,1,1
2042,NAPNEZ,2,2
2043,GUDTEE,1,1
2044,FORMUW,3,3
2045,WAJNAW,3,3
2046,CAPHUW,3,3
2047,QIVZEA,1,1
2048,WIJVIX,2,2
2049,DIDDEB,3,3
2050,TAQLUS,2,2
2051,OHEQUN,3,3
2052,YINPOD,2,2
2053,NONPAJ,3,3
2054,NAFGUZ,3,3
2055,RAJBAG,3,3
2056,SIFYUD,3,3
2057,YESTUM,1,1
2058,SAZTAO,2,2
2059,XEKJEE,3,3
2060,JEWFEX,3,3
2061,GILNEU,2,2
2062,ANABAU,1,1
2063,CIGMOW,3,3
2064,GIDFUU,2,2
2065,IFIQAR,3,3
2066,QUKPES,3,3
2067,IDUKEZ,3,3
2068,IREVIM,3,3
2069,SEGSED,2,2
2070,FICQUF,3,3
2071,XAHKEW,2,2
2072,FEQXAD,2,2
2073,DOCZEB,2,2
2074,AZOTIS,2,2
2075,ZIZJOJ,3,3
2076,QAHTOK,3,3
2077,WULLIZ,3,3
2078,XAXCOO,3,3
2079,XIWVIK,2,2
2080,WOKNUF,3,3
2081,CEYYOV,2,2
2082,LEPZIQ,3,3
2083,FUTRAN,3,3
2084,PABQOY,3,3
2085,TURCOZ,3,3
2086,FIBGOM,2,2
2087,QOLKUY,2,2
2088,TEVHUA,3,3
2089,YIWSUV,2,2
2090,BOJQIC,3,3
2091,SUPYAF,3,3
2092,AYIFAP,3,3
2093,SUSKAU,1,1
2094,JAKBAY,2,2
2095,VAVNEM,3,3
