,id,xyz,bo
1084,TOPBOP,1,1
1085,BEFBAT,1,1
1086,KELFAJ,3,3
1087,LULQIS,3,3
1088,TITPES,3,3
1089,RONVIZ,2,2
1090,COBWUN,3,3
1091,QUBPEI,3,3
1092,CELNIS,1,1
1093,TUDQIV,1,1
1094,MOYQIC,3,3
1095,FODTAU,1,1
1096,DIXHUQ,3,3
1097,QOFLOQ,1,1
1098,DOMDOA,2,2
1099,XICWUE,2,2
1100,AXUTAO,3,3
1101,TARRAI,3,3
1102,MUHFUT,1,1
1103,UBOYAO,3,3
1104,LALYIH,3,3
1105,BOKWUU,3,3
1106,ACEWEK,2,2
1107,JEGPEQ,3,3
1108,WAPQUD,1,1
1109,ISULEO,2,2
1110,MISZOD,3,3
1111,LUYSUV,3,3
1112,IGAKUW,2,2
1113,KUYZAH,2,2
1114,BIXHIZ,2,2
1115,MEWSAL,3,3
1116,LILMUO,2,2
1117,JEDLIN,2,2
1118,NOJBAQ,3,3
1119,SECVEE,3,3
1120,XIVKAO,1,1
1121,TOCFOK,1,1
1122,TAPCAP,3,3
1123,GIRXEN,2,2
1124,LIMBAM,3,3
1125,QAKXEI,3,3
1126,ZUTCID,1,1
1127,IKEYOM,3,3
1128,JAWKOH,2,2
1129,MUPSUM,2,2
1130,NAWRUY,1,1
1131,NACCOJ,1,1
1132,NILVIN,2,2
1133,VIZWIK,1,1
1134,EXOKAE,2,2
1135,KOMWOA,3,3
1136,DUSRIU,2,2
1137,IGOPAW,3,3
1138,PAQBOY,1,1
1139,UHIQAD,1,1
1140,GACWUG,1,1
1141,REVHIK,3,3
1142,VAFSUU,1,1
1143,PIDMAR,2,2
1144,SOBPIK,2,2
1145,LECNOW,3,3
1146,BODFIJ,3,3
1147,XEBTOO,2,2
1148,TUKWUS,2,2
1149,AXEBAG,2,2
1150,JUDNEB,2,2
1151,DORQOQ,1,1
1152,PPTCFE,2,2
1153,YASKAE,3,3
1154,REDQAU,1,1
1155,URUHOF,2,2
1156,CIBBEV,1,1
1157,DEVFAP,1,1
1158,TULKEQ,1,1
1159,PIWNEP,1,1
1160,EQOCUJ,2,2
1161,BEQTAU,3,3
1162,POYGEQ,2,2
1163,ZOVKAZ,1,1
1164,MIVKOT,2,2
1165,HENPOF,2,2
1166,IXEZOB,2,2
1167,OHEQUO,1,1
1168,BAJNAF,1,1
1169,YOXWUD,2,2
1170,VEBYIK,1,1
1171,FAHDAU,3,3
1172,VUGSIA,2,2
1173,CUHWAD,2,2
1174,UWODOB,1,1
1175,GIMZIP,1,1
1176,LELTOM,2,2
1177,XOGBUT,2,2
1178,MIDRIA,3,3
1179,FERHUF,1,1
1180,XUDBON,3,3
1181,TENSUA,1,1
1182,NAVZIV,1,1
1183,ZOZCAS,3,3
1184,QAMLID,1,1
1185,BAFFOD,3,3
1186,FEBLII,2,2
1187,CIGCON,3,3
1188,DAWXAC,2,2
1189,PIDCAJ,3,3
1190,IZUFEP,1,1
1191,HIKCAF,3,3
1192,GARPEV,3,3
1193,DASCIL,3,3
1194,PICJIV,2,2
1195,ELOTOO,3,3
1196,WUFWOM,1,1
1197,GEZPAE,2,2
1198,DETBUC,2,2
1199,CADGIA,3,3
1200,QIMTAK,3,3
1201,VALCAM,3,3
1202,ZESXEC,3,3
1203,RABXAU,3,3
1204,KIJYEI,2,2
1205,COWKOO,3,3
1206,TELGIE,1,1
1207,XEYCEM,3,3
1208,GIVXUG,1,1
1209,TPCPCQ,2,2
1210,WACPEV,2,2
1211,HUNPUE,1,1
1212,DAKDUR,2,2
1213,CUXMUD,1,1
1214,PESWAP,1,1
1215,EPEJUG,1,1
1216,WONQUO,3,3
1217,SUNMUM,1,1
1218,HAKKOU,3,3
1219,FOZKEN,1,1
1220,BEHRIQ,1,1
1221,SASVUE,3,3
1222,EZASUU,2,2
1223,CICFON,1,1
1224,KUKMIN,2,2
1225,NOFSOQ,3,3
1226,OQIMEJ,1,1
1227,MOYFEM,1,1
1228,MINNEE,2,2
1229,PAHZOR,1,1
1230,XIMYUO,3,3
1231,SOBNOO,3,3
1232,FEPKIX,3,3
1233,ACUSUP,3,3
1234,YADTEE,1,1
1235,JIQBUH,3,3
1236,KESSOQ,3,3
1237,ITAZEK,3,3
1238,DAJROY,3,3
1239,PIFBEP,1,1
1240,YEWDAF,2,2
1241,SOGXIY,2,2
1242,WIWNUO,3,3
1243,IBOCUA,2,2
1244,WAVYIB,3,3
1245,MIFJAM,3,3
1246,WAHFAM,1,1
1247,FOJVUW,2,2
1248,BACWOT,2,2
1249,CUJXIR,1,1
1250,EGODAI,2,2
1251,UTELUD,1,1
1252,HUSFIK,1,1
1253,QABJUA,2,2
1254,MUBHIC,2,2
1255,DITWUB,3,3
1256,AMINOA,2,2
1257,QIHKOH,3,3
1258,MPZBEP,3,3
1259,JARSIF,2,2
1260,VEMHUT,3,3
1261,RISLEN,2,2
1262,ULOTUL,2,2
1263,VALDET,3,3
1264,ESENEY,1,1
1265,FEWREG,2,2
1266,XAMSAG,2,2
1267,RIYWOL,2,2
1268,HATPAV,2,2
1269,ESAWUR,2,2
1270,LECBUT,3,3
1271,TIDVOS,3,3
1272,KEYVOC,2,2
1273,TAHQID,3,3
1274,JUYCAJ,3,3
1275,WIDQAF,1,1
1276,MASKAU,2,2
1277,BAGROT,2,2
1278,SAVGUU,3,3
1279,BAJBUN,1,1
1280,HAMHOV,1,1
1281,TEZWUS,3,3
1282,EXIQAD,3,3
1283,NEMWEK,3,3
1284,QESYOC,2,2
1285,YABWEF,3,3
1286,HAXXOT,3,3
1287,GACYUH,3,3
1288,COSYOB,3,3
1289,EGEXOE,3,3
1290,MOQREQ,2,2
1291,KIRROW,1,1
1292,KUCYIR,3,3
1293,NABGEE,3,3
1294,BILGUZ,2,2
1295,OCODUG,2,2
1296,PETWAN,2,2
1297,FIZRAI,3,3
1298,WUDDUX,1,1
1299,DIGDUT,2,2
1300,TUJXOM,3,3
1301,YEYZIL,2,2
1302,REDQOI,3,3
1303,CIXHEY,3,3
1304,XIQKOZ,3,3
1305,HOHCUC,1,1
1306,DOLNIB,3,3
1307,DINVIH,1,1
1308,NAKYON,2,2
1309,IROXUL,1,1
1310,TOKKOU,3,3
1311,BUQFEY,1,1
1312,WUCXEZ,1,1
1313,TOQXOO,2,2
1314,KUSJUG,1,1
1315,MOYMUK,1,1
1316,IVUCAE,2,2
1317,ZEMNEN,3,3
1318,JEZCIA,2,2
1319,UBUCEC,3,3
1320,JETFUN,1,1
1321,VUVQIN,2,2
1322,NEHFEL,3,3
1323,UDUMAI,3,3
1324,HOHHER,1,1
1325,ODIYOQ,3,3
1326,YIDNUY,1,1
1327,XULVOR,2,2
1328,BAJGID,2,2
1329,QARWEO,3,3
1330,TUJHIQ,2,2
1331,COGTEZ,1,1
1332,OJUQOA,3,3
1333,ZEYCOV,2,2
1334,UCOLON,3,3
1335,GIMDAH,3,3
1336,QAJLIZ,3,3
1337,RAJRIF,1,1
1338,DEHPOV,1,1
1339,NULVIZ,3,3
1340,YESFEH,3,3
1341,MOVREX,1,1
1342,ZIJKAE,3,3
1343,RAFCIM,1,1
1344,CAZFIV,2,2
1345,FOHKAQ,3,3
1346,IHOCEO,2,2
1347,GEFNOX,1,1
1348,ZEHHED,1,1
1349,KITQOT,2,2
1350,OWUJOG,3,3
1351,ZUHZOT,3,3
1352,AVEZOR,2,2
1353,YIGGAX,2,2
1354,RURHOB,1,1
1355,SERSOX,1,1
1356,EFUNUQ,3,3
1357,SEKROQ,2,2
1358,NANFAM,3,3
1359,EHEWUJ,2,2
1360,NIFZOU,2,2
1361,UNAKIF,1,1
1362,GIJTEB,2,2
1363,TIDFIX,2,2
1364,IZUVAD,1,1
1365,XONBUX,3,3
1366,HENWEC,3,3
1367,JEFSIX,2,2
1368,YIQRAS,1,1
1369,IMOREI,1,1
1370,DURHIJ,2,2
1371,JEDLEM,2,2
1372,CEQCOS,1,1
1373,FALZUP,2,2
1374,YIVRAZ,3,3
1375,TIRCOO,3,3
1376,APOVOS,1,1
1377,AFAMEB,3,3
1378,ANAWUI,1,1
1379,XEFVEJ,1,1
1380,SUSKOH,1,1
1381,BAKCOH,3,3
1382,QIJDEV,2,2
1383,RAMKEY,3,3
1384,BAYTIE,2,2
1385,MAJJAK,2,2
1386,XEKJIG,3,3
1387,OGOWUF,1,1
1388,BIXCUH,2,2
1389,MANQID,2,2
1390,KAYGUN,3,3
1391,CSBRHC,2,2
1392,VIMQAJ,2,2
1393,YOXLAA,1,1
1394,XEPCEA,1,1
1395,WEFKIF,1,1
1396,REYKEP,1,1
1397,FEXQEH,2,2
1398,MOZDAJ,1,1
1399,KONBEW,3,3
1400,VOGCID,3,3
1401,YUYHAC,3,3
1402,EDABIV,2,2
1403,BAFDUH,1,1
1404,SIXDIM,3,3
1405,GALXOK,1,1
1406,DIGMIS,3,3
1407,CUGHER,3,3
1408,XUHVEB,3,3
1409,OGOGEW,1,1
1410,UWAXIA,3,3
1411,NEJLEU,2,2
1412,COHBIN,2,2
1413,YOPCAJ,2,2
1414,HOXYUQ,3,3
1415,XOBHUS,1,1
1416,LELFEP,3,3
1417,GIHPIW,3,3
1418,WERQUI,2,2
1419,EGOFOW,3,3
1420,NEZDOM,1,1
1421,LUCYAK,3,3
1422,HUMBAS,3,3
1423,KECNIR,2,2
1424,ACOWAU,1,1
1425,TIGXIQ,1,1
1426,VIPWOJ,2,2
1427,HAGTUH,2,2
1428,RUNJEQ,3,3
1429,ZIBTEM,3,3
1430,XEGPOP,3,3
1431,OXAQEK,2,2
1432,BUQCOI,1,1
1433,BAVRAR,2,2
1434,YEWHAK,1,1
1435,KEFMUE,3,3
1436,QUJMUF,2,2
1437,VEGDIV,3,3
1438,RESKOR,3,3
1439,WUPLUP,3,3
1440,HAXZAJ,3,3
1441,DIXVEO,2,2
1442,TAFDEM,2,2
1443,COKNAR,3,3
1444,FERQOJ,3,3
1445,OTAJIF,1,1
1446,WABCUZ,2,2
1447,FECTIT,2,2
1448,HUPFAZ,3,3
1449,IMAWOK,2,2
1450,NOCNOL,2,2
1451,WEDXEI,2,2
1452,COSWUC,3,3
1453,GUSKUA,2,2
1454,FEBNEH,1,1
1455,DAZFAO,3,3
1456,EMAXUL,2,2
1457,IGENOY,3,3
1458,MEJYUX,2,2
1459,NIDYEF,2,2
1460,JULFOL,2,2
1461,NUBSAG,2,2
1462,QUNHUF,1,1
1463,FEVSIL,3,3
1464,QIBWUV,2,2
1465,IYOXID,3,3
1466,ZOLMAO,3,3
1467,RIZKUI,3,3
1468,FAXYEI,2,2
1469,CEQQEY,1,1
1470,RUVTUY,2,2
1471,QELGIX,2,2
1472,COTPRH,2,2
1473,MIMLUP,3,3
1474,DOKROM,3,3
1475,PEZWUN,3,3
1476,DABDAL,2,2
1477,XACQOK,3,3
1478,YEGGOJ,3,3
1479,GEQSIE,3,3
1480,ROZYAH,2,2
1481,FERSUQ,3,3
1482,SIHYOY,3,3
1483,YUKDEQ,1,1
1484,YONYUX,3,3
1485,YOZFAX,1,1
1486,FULKOP,1,1
1487,YASPOY,3,3
1488,XETCOQ,3,3
1489,HINNEX,2,2
1490,NOWSAW,1,1
1491,YEKXAR,1,1
1492,GAKJEH,2,2
1493,MUYDOB,3,3
1494,JUKXEU,3,3
1495,ZEFXUG,2,2
1496,OCEHIR,1,1
1497,HUJYUH,3,3
1498,YOBHUS,2,2
1499,RINCAS,3,3
1500,NUDNIK,1,1
1501,LAHGEK,1,1
1502,DAJPAG,3,3
1503,CASXUP,2,2
1504,IMUCIE,2,2
1505,KETXIS,1,1
1506,FILBIM,2,2
1507,AXUZUR,1,1
1508,SAKTAC,3,3
1509,LEHJOZ,2,2
1510,QODHOG,1,1
1511,DOBGUW,2,2
1512,WIXMAR,2,2
1513,UGUBUT,3,3
1514,YANCOJ,1,1
1515,WUHREX,1,1
1516,GIRMEA,3,3
1517,CYPYZN,3,3
1518,RATXOZ,1,1
1519,EJEMAJ,3,3
1520,HINRUS,2,2
1521,NUZXIQ,2,2
1522,SIDXIN,1,1
1523,BACYUB,1,1
1524,RALXUB,1,1
1525,ACELIH,1,1
1526,MOTCRH,2,2
1527,XAMXES,1,1
1528,VAJKEZ,3,3
1529,DOMSUU,2,2
1530,IXASAD,1,1
1531,ISIYAM,3,3
1532,SEPLUW,2,2
1533,UCAWOK,2,2
1534,OPICEW,3,3
1535,KIMKOJ,3,3
1536,HIWFOL,2,2
1537,ZIMWEB,1,1
1538,WOBWAL,3,3
1539,PIJQIM,1,1
1540,TIYPAS,3,3
1541,HANQIY,1,1
1542,XAKGUL,3,3
1543,IXUWAA,3,3
1544,GONJOL,3,3
1545,HIGNET,3,3
1546,ZELJUX,3,3
1547,GOWRAL,3,3
1548,XISFIR,3,3
1549,UZAFAE,3,3
1550,JEKTEB,3,3
1551,JIFXUS,1,1
1552,LETJIH,1,1
1553,QOXHIU,2,2
1554,UTOWIK,2,2
1555,ZUMNEC,1,1
1556,KIRWEP,2,2
1557,FEJMEN,3,3
1558,UTAYEU,3,3
1559,ROMFIK,3,3
1560,CEQVAW,3,3
1561,VEWWUT,1,1
1562,FIMVIJ,2,2
1563,GALTOF,2,2
1564,NOLTAJ,2,2
1565,UMOXOJ,2,2
1566,GALZAU,1,1
1567,RIRMIR,3,3
1568,IKOGAT,1,1
1569,FOVHOO,3,3
1570,QAYSIV,3,3
1571,YIYJAU,3,3
1572,ZIZHOI,2,2
1573,FAVNEV,2,2
1574,DUPPUC,1,1
1575,XUFHOW,3,3
1576,NIZDUZ,1,1
1577,AYUSES,2,2
1578,ITUNUH,3,3
1579,KIPVAJ,3,3
1580,EDAWEM,3,3
1581,TIJCAR,1,1
1582,SIGTAE,1,1
1583,BUYBUT,3,3
1584,ENEYEE,1,1
1585,VIMFUU,3,3
1586,PIYBIL,3,3
1587,ZOLZAB,1,1
1588,PERHEC,2,2
1589,IXIGAX,3,3
1590,ROMTUL,3,3
1591,GIMVIJ,3,3
1592,EKAFUR,2,2
1593,YEJWUG,3,3
1594,HOYFEG,3,3
1595,UCUCIE,1,1
1596,DEJSER,3,3
1597,LOKSOV,3,3
1598,BOPYEL,2,2
1599,UHAPAW,3,3
1600,RIVZUU,3,3
1601,XEZVUU,2,2
1602,VOZYUG,1,1
1603,QALMEX,3,3
1604,LILSEF,3,3
1605,PUNTEZ,3,3
1606,VUKYIJ,3,3
1607,YOVNOM,2,2
1608,UKULAP,3,3
1609,GEMQUL,3,3
1610,EMUKUS,3,3
1611,CECJUT,1,1
1612,DUJXAK,1,1
1613,GIXQIR,1,1
1614,ZEQBAY,1,1
1615,YIWCIR,2,2
1616,ATIHUG,3,3
1617,JIQYUH,1,1
1618,METTAG,3,3
1619,ZESTEY,3,3
1620,ROMHEG,2,2
1621,GUMHOM,3,3
1622,FITYEO,2,2
1623,FIHNAO,3,3
1624,UBEWIJ,3,3
1625,BERZIK,1,1
1626,PEGSUP,2,2
1627,GAFQOT,2,2
1628,UJOMEN,1,1
1629,ITUKIU,1,1
1630,KEJPAQ,1,1
1631,DAGNUY,1,1
1632,AWEMAQ,3,3
1633,SUVVOU,2,2
1634,XIZVOU,3,3
1635,CIJCEE,2,2
1636,MOLTEM,3,3
1637,MUDWAM,1,1
1638,ILEGAJ,2,2
1639,MESDIY,1,1
1640,RABMAM,1,1
1641,GUZRUO,2,2
1642,PARKOJ,3,3
1643,VEGDEU,1,1
1644,PAQYOY,2,2
1645,GIPKIA,1,1
1646,UCISEH,2,2
1647,LAXFIZ,1,1
1648,CERQUN,2,2
1649,ZAHYEP,3,3
1650,YANCAV,1,1
1651,HAFYUM,1,1
1652,ATEWUT,3,3
1653,RIRFUW,2,2
1654,XESZOM,2,2
1655,LAFYAU,2,2
1656,TUNHOB,3,3
1657,RIZNEW,1,1
1658,TUMZOQ,1,1
1659,FAPTEW,2,2
1660,CCXZPR,1,1
1661,YANTAL,2,2
1662,RUJHOT,2,2
1663,RUGXUN,3,3
1664,RUSGAN,2,2
1665,ZUHZUZ,3,3
1666,MUYZIQ,1,1
1667,TAKDUH,3,3
1668,IRESAC,1,1
1669,LUNKOV,2,2
1670,UBIHIY,3,3
1671,JIFZAC,2,2
1672,SIZPOG,1,1
1673,YEVRAT,2,2
1674,KIBSUK,3,3
1675,AWOJUS,1,1
1676,VEQZUO,1,1
1677,IGUFIB,3,3
1678,PIJMUR,3,3
1679,RIVTUM,3,3
1680,YECKIC,3,3
1681,JETXEP,1,1
1682,WAWFAE,3,3
1683,BAHFUO,3,3
1684,CORZUF,3,3
1685,LISXAM,2,2
1686,SIHWOV,1,1
1687,NEFMOA,1,1
1688,FAHFAW,3,3
1689,MICWOL,1,1
1690,MOHFEW,3,3
1691,XEFZIS,3,3
1692,KOMKIG,2,2
1693,ROVFAL,2,2
1694,NUNWUQ,2,2
1695,BUHIPI,2,2
1696,ZEKHAA,2,2
1697,LOCNIC,2,2
1698,JEDGOR,1,1
1699,GOYBII,1,1
1700,AWAQAS,2,2
1701,ZAXXEB,3,3
1702,HUQGUW,2,2
1703,KINPIG,2,2
1704,MAFYAU,2,2
1705,VONSUM,2,2
1706,HIPFAN,1,1
1707,DENHAI,3,3
1708,YAFLUO,3,3
1709,ISUKUD,1,1
1710,RUQHIX,1,1
1711,QARRAC,2,2
1712,OKAKEQ,3,3
1713,IMUHUW,1,1
1714,COSNUV,3,3
1715,HUTSIZ,2,2
1716,NUWCOY,3,3
1717,BILGOT,2,2
1718,YIYDAM,3,3
1719,CODZOL,2,2
1720,MUPZIJ,1,1
1721,EVULAL,1,1
1722,KARHER,2,2
1723,MEJWUW,1,1
1724,KAMCOR,2,2
1725,BEMVIY,2,2
1726,CONAEN,2,2
1727,DOFNOC,3,3
1728,XATPAL,3,3
1729,DUQHOP,1,1
1730,AZUKIR,2,2
1731,BUBKUF,3,3
1732,EPEMIX,1,1
1733,PIXXID,3,3
1734,DEXSOQ,2,2
1735,EZEQIJ,3,3
1736,RAYJAG,1,1
1737,ENCOPH,2,2
1738,KIZQUH,1,1
1739,EDUVUV,3,3
1740,VOGHAD,3,3
1741,MIPSOW,1,1
1742,SUMQAT,1,1
1743,LIGBIP,2,2
1744,QUQFOX,3,3
1745,BOSLOM,2,2
1746,GILKOD,3,3
1747,JEWMAZ,1,1
1748,GOJQIH,1,1
1749,AMEJOR,3,3
1750,AMEDAA,1,1
1751,PIMVAI,1,1
1752,PEHRAX,1,1
1753,FEZRAG,3,3
1754,JEBJAB,2,2
1755,TUGXIE,2,2
1756,DAMYEX,2,2
1757,ZIMYEZ,1,1
1758,LIWQUE,2,2
1759,UNICAW,2,2
1760,DANKEK,1,1
1761,GATFEM,3,3
1762,BACWUZ,2,2
1763,IKONEB,3,3
1764,LADDUS,3,3
1765,YEHZIV,2,2
1766,ATIFUH,1,1
1767,ERORIO,3,3
1768,HENLIW,3,3
1769,POLGUU,3,3
1770,LAWRIO,1,1
1771,RALVUZ,1,1
1772,RAJPID,1,1
1773,FUMXER,3,3
1774,PIJFET,3,3
1775,BAFCIW,2,2
1776,UTOWEH,2,2
1777,LEKXAB,2,2
1778,XABBEI,1,1
1779,WANYIT,3,3
1780,JITTIP,2,2
1781,DUGTEF,3,3
1782,IDAJON,1,1
1783,GOZYAX,2,2
1784,HEDLUX,3,3
1785,APIYAA,1,1
1786,LUKDEA,1,1
1787,BANPOZ,1,1
1788,CIVZAJ,2,2
1789,HOZQUJ,1,1
1790,CPYQAU,3,3
1791,OXECIE,3,3
1792,SUQXOS,3,3
1793,CIRHAP,3,3
1794,ZEJGUT,2,2
1795,MUSQEX,2,2
1796,FIFPEQ,1,1
1797,MARDOY,1,1
1798,ADEYOX,1,1
1799,JEKJAN,3,3
1800,MEFSOJ,1,1
1801,VIVZOQ,3,3
1802,ZOTZUF,2,2
1803,TUJCAF,1,1
1804,BOJSEC,1,1
1805,JERRON,2,2
1806,JINWOV,2,2
1807,JIMKAV,1,1
1808,MIMBUH,3,3
1809,HIDLOX,3,3
1810,SEKNEC,3,3
1811,REQCOI,3,3
1812,WURDUK,2,2
1813,CCPYPT,3,3
1814,OYOCOV,2,2
1815,MAZWIT,2,2
1816,CUYGEJ,3,3
1817,URAWOC,1,1
1818,SIXFIO,3,3
1819,AQETIB,2,2
1820,CAFTIM,2,2
1821,ZUTJUT,3,3
1822,ZIZFOF,3,3
1823,IVUZUU,3,3
1824,BEJQOA,1,1
1825,HUPFOQ,1,1
1826,GATMUK,1,1
1827,CUGZUA,2,2
1828,ERIFIV,3,3
1829,PAQPED,3,3
1830,SULBEJ,1,1
1831,IGOLEY,1,1
1832,YAXFEI,3,3
1833,DISBUD,2,2
1834,NOKDIC,3,3
1835,XIXNIE,3,3
1836,MISQIO,3,3
1837,MIJPIF,2,2
1838,VAVBEA,3,3
1839,YIVYIM,1,1
1840,VIYPEC,1,1
1841,HOVLAI,1,1
1842,WAJNUS,1,1
1843,UCAWAW,1,1
1844,KINWOV,3,3
1845,OKUQOD,1,1
1846,IGOGUH,3,3
1847,OVANOP,3,3
1848,MIBDIM,3,3
1849,VOKYAX,2,2
1850,CAPQOZ,1,1
1851,JUZMIC,2,2
1852,FUJQOQ,2,2
1853,JENBOW,3,3
1854,ELEDOR,1,1
1855,JURGAG,3,3
1856,NADFED,3,3
1857,QOPBOM,1,1
1858,GIFPEQ,2,2
1859,ONIYEQ,2,2
1860,LEXKAB,3,3
1861,RORSEY,3,3
1862,JAMJEN,3,3
1863,XIXNID,2,2
1864,QOCDUL,1,1
1865,XEFTEI,3,3
1866,OKUVIC,1,1
1867,VIDCEQ,1,1
1868,FULGUR,1,1
1869,NADZUN,2,2
1870,OMALIX,2,2
1871,OGAWOL,3,3
1872,YEHHUP,2,2
1873,CEDVIT,3,3
1874,CNSBZP,3,3
1875,HUPFOP,2,2
1876,EWOFUU,1,1
1877,HUPHAC,3,3
1878,NEZMIR,1,1
1879,JUZJOD,1,1
1880,ZIZHAT,1,1
1881,ZUKMIB,2,2
1882,KITTIQ,1,1
1883,EZEXAI,1,1
1884,POPWUM,2,2
1885,ETORAH,2,2
1886,MERYAJ,1,1
1887,YASKUA,3,3
1888,RADPIW,2,2
1889,HISJID,2,2
1890,TADKAN,3,3
1891,KUXLOG,1,1
1892,KUVNUN,1,1
1893,NOLSIQ,2,2
1894,JIGWOL,2,2
1895,UCOLUV,1,1
1896,RUGTAP,3,3
1897,HEFJUZ,2,2
1898,UNIZOH,3,3
1899,VEVXOK,3,3
1900,RUQVAA,2,2
1901,XAYREX,3,3
1902,VOHROC,3,3
1903,LESTOS,2,2
1904,RAHVIF,3,3
1905,HUNGOP,1,1
1906,RIGCOB,3,3
1907,HUTZAY,2,2
1908,OCECUV,3,3
1909,KIMKAW,1,1
1910,BEXVOQ,2,2
1911,UBUFAY,3,3
1912,FOQQOR,3,3
1913,UCELIY,3,3
1914,AXUTUK,3,3
1915,EBUHUI,1,1
1916,COKGER,2,2
1917,QEHLIA,2,2
1918,BIKRUJ,3,3
1919,EQODEW,1,1
1920,COQTEH,1,1
1921,HOLSUZ,2,2
1922,QANBAL,3,3
1923,QAKTEE,3,3
1924,SEVJEK,3,3
1925,TATTIS,1,1
1926,IMIXUX,2,2
1927,WIGFEX,2,2
1928,EDUMAR,1,1
1929,LEKXAC,3,3
1930,IWIJOQ,1,1
1931,ZEMPUF,1,1
1932,ADUMUJ,3,3
1933,XENNIN,1,1
1934,GULGUR,3,3
1935,IDEHII,2,2
1936,MIPQUZ,2,2
1937,HUVROI,1,1
1938,LISQIN,2,2
1939,VUHBOQ,3,3
1940,NESMII,3,3
1941,KISZET,2,2
1942,OXAFID,3,3
1943,RUYREI,1,1
1944,JETSUW,2,2
1945,GUPRIV,1,1
1946,HENLIV,2,2
1947,PAMWEF,2,2
1948,DILWUU,1,1
1949,OGOGIB,2,2
1950,AHICEC,1,1
1951,ERUHAA,2,2
1952,MIKDIW,3,3
1953,XUVWIW,3,3
1954,OBILEQ,1,1
1955,WAXKOX,3,3
1956,UMUGUE,3,3
1957,XIVYIL,3,3
1958,QUHNEM,3,3
1959,NUVNAV,3,3
1960,EJAQAI,3,3
1961,CUHBAJ,2,2
1962,YIXGAQ,3,3
1963,YILXUQ,1,1
1964,NARCAM,3,3
1965,SUGMOY,1,1
1966,LUKXUK,2,2
1967,HOYHEI,3,3
1968,HISXUC,2,2
1969,PITPEO,2,2
1970,QAPCAL,1,1
1971,FIFPEP,1,1
1972,UJADAK,2,2
1973,YAQMUB,3,3
1974,LAWLAA,1,1
1975,CIRFOB,2,2
1976,YUBMAJ,3,3
1977,VIFREH,1,1
1978,EHEPIT,1,1
1979,BUQDEZ,1,1
1980,FADYOY,3,3
1981,SUQXOR,3,3
1982,HIFHUA,3,3
1983,NEWHII,3,3
1984,DODFAE,3,3
1985,DEDJEC,3,3
1986,KAVQUX,1,1
1987,LEDKEO,1,1
1988,MELQIH,1,1
1989,WAGNIC,1,1
1990,WEQFEE,3,3
1991,OXACUN,3,3
1992,SOQHOW,3,3
1993,MEJWUV,2,2
1994,OXIKEN,2,2
1995,ABEGOG,3,3
1996,HUSCON,3,3
1997,QAQYOX,3,3
1998,NUTQOK,2,2
1999,HIZDED,1,1
2000,EGEXUJ,2,2
2001,WEDVEG,1,1
2002,LEHZED,1,1
2003,NUWCOX,1,1
2004,ROBLOL,3,3
2005,SILLEG,3,3
2006,IWOPAL,2,2
2007,WIDSAE,2,2
2008,BEJFOM,3,3
2009,LOGYUE,2,2
2010,PAXWAP,3,3
2011,IROVAP,1,1
2012,RIZPOF,2,2
2013,FIRCEO,2,2
2014,COQSAF,2,2
2015,JAQSOJ,1,1
2016,LEVGUO,3,3
2017,PIHKUP,3,3
2018,IBOJES,1,1
2019,FOHWIJ,1,1
2020,UDIVIQ,1,1
2021,MITQIP,3,3
2022,OFITUV,2,2
2023,HULTUE,1,1
2024,XIGBEU,3,3
2025,NEVLOR,3,3
2026,REWYAU,1,1
2027,CINVOL,3,3
2028,ZANQUC,3,3
2029,AFILEG,2,2
2030,XAQZUO,1,1
2031,MIFHAN,2,2
2032,FOBKEN,2,2
2033,HOFJET,3,3
2034,ZAPLEH,3,3
2035,BOJMOE,2,2
2036,PABZIE,3,3
2037,TIKPIN,3,3
2038,GUVXAW,1,1
2039,TILWOA,3,3
2040,BULNIH,2,2
2041,UBIFET,2,2
2042,FEBKUW,1,1
2043,YEHTEL,3,3
2044,PIDFEP,3,3
2045,SEGXAG,2,2
2046,GODHEM,3,3
2047,RINSIR,1,1
2048,NOJYAP,1,1
2049,IWIDAU,2,2
2050,EJEMOW,3,3
2051,IDULUQ,3,3
2052,AWIKOJ,1,1
2053,RIRFUV,3,3
2054,YAMHOM,3,3
2055,FAXKUL,2,2
2056,GERFAM,2,2
2057,GIWLOO,3,3
2058,JEVWOX,3,3
2059,ZEWTUQ,2,2
2060,LEHDOT,2,2
2061,FOXVIX,3,3
2062,UYIZIM,1,1
2063,BODZOM,2,2
2064,IKOYEN,2,2
2065,OFARIZ,2,2
2066,PARKOK,3,3
2067,PICVAZ,2,2
2068,QUFPOX,2,2
2069,IRAXOQ,3,3
2070,FOQXEO,2,2
2071,KEWCOH,2,2
2072,IYEVUE,3,3
2073,SARRIQ,1,1
2074,NUNWUP,1,1
2075,ADUQEV,3,3
2076,VEVFEL,1,1
2077,GOLRIJ,3,3
2078,EZOTIY,3,3
2079,TIHPUZ,1,1
2080,WEMJUW,2,2
2081,RUWBAO,1,1
2082,XIVNIA,3,3
2083,QUNDOS,2,2
2084,PADYIF,3,3
2085,YUJPIC,2,2
2086,ACPYZN,3,3
2087,UCUZIF,1,1
2088,XETTAV,1,1
2089,DAFQIM,3,3
2090,XEHCEV,2,2
2091,KOCREB,3,3
2092,RIVTUL,3,3
2093,IJUXAP,1,1
2094,NUYMAY,1,1
